transactionID,carrierID,customerID,amount,date
8571,3,832,15.73,2005-09-27 16:03:53
8572,1,880,19.71,2008-05-18 19:03:48
8573,3,612,15.92,2005-12-29 21:13:22
8574,3,768,19.32,2005-10-27 15:03:39
8575,2,578,17.38,2006-11-17 17:40:09
8576,3,543,16.15,2008-09-29 16:00:40
8577,1,75,13.25,2008-12-07 14:08:35
8578,3,920,8.66,2005-08-24 23:18:19
8579,3,449,19.21,2008-09-30 18:02:20
8580,2,395,9.37,2007-08-01 02:32:12
8581,3,420,16.76,2008-11-23 05:48:05
8582,2,530,5.57,2006-11-01 15:10:56
8583,1,977,12.77,2008-07-23 16:07:12
8584,3,507,8.69,2009-03-30 07:13:31
8585,3,282,19.93,2006-07-03 10:59:21
8586,3,860,10.27,2007-03-26 12:09:03
8587,3,547,8.62,2008-04-15 16:48:14
8588,3,986,11.28,2008-04-17 00:04:18
8589,1,356,19.15,2009-08-06 01:20:16
8590,2,351,14.29,2006-07-03 09:02:13
8591,3,445,19.55,2009-03-12 02:35:23
8592,1,189,13.23,2007-08-26 09:28:26
8593,2,303,12.77,2009-04-01 00:27:38
8594,3,830,19.47,2005-07-29 03:15:23
8595,3,501,19.19,2008-12-30 03:05:50
8596,3,223,9.09,2006-11-27 13:40:11
8597,1,680,13.3,2009-01-17 11:44:09
8598,1,258,16.18,2006-01-31 04:02:45
8599,3,46,8.55,2009-07-26 21:28:29
8600,2,790,15.09,2008-03-14 23:50:52
8601,2,45,9.91,2007-03-20 12:05:40
8602,2,228,16.9,2005-05-04 23:57:00
8603,1,257,16.83,2009-03-27 02:17:47
8604,3,432,9.23,2008-03-27 15:16:21
8605,3,656,7.79,2007-09-20 12:55:07
8606,3,715,5.06,2005-11-21 11:05:45
8607,2,282,7.49,2008-09-14 07:53:46
8608,2,656,13.4,2009-10-26 07:29:31
8609,1,580,16.14,2008-12-17 12:50:08
8610,2,432,17.92,2008-12-12 10:53:07
8611,3,896,5.06,2007-08-30 06:14:40
8612,3,71,9.84,2006-11-06 13:21:20
8613,1,791,18.38,2005-01-22 14:18:05
8614,1,400,8.87,2006-05-29 16:08:32
8615,3,864,17.65,2006-02-18 10:36:51
8616,3,389,7.79,2006-07-18 14:32:08
8617,2,53,19.36,2005-12-15 14:18:27
8618,2,616,16.41,2009-06-01 22:32:30
8619,3,481,10.47,2005-04-28 23:00:16
8620,2,939,12.06,2005-03-24 04:04:11
8621,3,619,18.41,2009-07-28 05:06:55
8622,2,123,11.62,2009-12-20 00:19:47
8623,1,131,11.2,2008-02-09 20:23:43
8624,2,185,14.74,2006-05-27 15:36:49
8625,2,895,12.48,2008-12-24 17:54:42
8626,3,619,14.64,2009-01-28 08:29:03
8627,3,320,14.16,2005-09-13 03:53:51
8628,2,799,15.91,2005-02-22 13:47:12
8629,2,139,14.15,2006-04-03 05:32:42
8630,3,865,5.49,2009-11-18 10:15:09
8631,2,587,17.71,2009-08-28 14:23:51
8632,3,281,12.62,2008-04-04 17:09:30
8633,2,92,15.58,2007-02-18 06:11:42
8634,2,861,12.41,2007-07-20 13:24:56
8635,2,561,8.06,2009-10-02 05:00:29
8636,2,292,16.15,2005-04-30 18:07:33
8637,3,566,10.67,2009-10-16 06:32:33
8638,1,554,5.8,2006-08-04 20:58:26
8639,3,758,18.84,2005-12-28 22:50:48
8640,1,610,12.67,2008-05-07 08:25:34
8641,2,109,16.27,2008-10-13 03:43:49
8642,1,251,11.11,2005-06-18 10:07:43
8643,2,280,19.34,2009-09-05 01:04:54
8644,2,796,10.73,2009-01-30 00:59:40
8645,2,644,7.06,2005-10-19 15:43:22
8646,2,531,17.38,2007-07-08 15:43:33
8647,2,702,7.58,2005-03-03 08:55:50
8648,1,420,19.82,2005-10-02 10:48:43
8649,2,697,7.37,2005-01-15 21:25:49
8650,2,683,15.84,2009-04-04 19:39:30
8651,2,107,7.42,2007-01-21 00:06:21
8652,2,997,13.5,2009-07-04 00:33:56
8653,2,969,19.53,2008-06-02 00:21:59
8654,1,930,17.8,2007-11-19 01:05:18
8655,2,20,9.9,2009-01-04 12:38:11
8656,3,175,7.0,2009-08-17 23:15:59
8657,1,716,6.97,2007-06-12 07:07:46
8658,3,16,17.58,2005-10-21 11:20:24
8659,2,415,8.6,2008-06-02 10:58:52
8660,1,20,15.03,2007-03-02 01:33:19
8661,1,28,13.25,2006-10-03 23:12:46
8662,1,891,19.85,2005-04-29 21:58:45
8663,1,236,11.94,2008-01-20 14:42:31
8664,1,894,17.05,2006-10-30 23:29:53
8665,1,608,8.26,2008-01-05 01:39:48
8666,3,698,8.62,2008-02-17 06:18:18
8667,2,877,19.26,2005-12-29 07:23:18
8668,2,291,9.31,2007-01-24 11:31:41
8669,2,763,5.5,2007-04-02 22:36:50
8670,2,498,10.16,2008-07-10 10:36:27
8671,3,529,6.47,2008-07-16 10:58:26
8672,2,838,12.32,2005-10-30 04:48:26
8673,2,515,14.55,2006-10-17 22:44:58
8674,1,413,7.49,2006-04-07 13:50:57
8675,1,66,16.94,2008-04-01 19:55:33
8676,1,272,15.27,2008-11-30 05:44:11
8677,1,171,9.23,2008-05-28 00:33:41
8678,2,891,13.01,2008-08-06 03:47:07
8679,3,678,9.62,2006-06-03 15:21:20
8680,3,978,8.75,2006-01-14 01:54:14
8681,2,107,19.05,2006-09-04 16:45:31
8682,1,919,6.11,2009-06-17 13:47:32
8683,1,916,14.37,2006-07-04 11:13:40
8684,3,910,13.32,2005-02-23 19:35:46
8685,1,774,8.08,2009-03-07 01:52:21
8686,2,961,15.1,2009-10-31 18:23:50
8687,3,370,10.79,2007-09-03 03:24:57
8688,2,609,5.21,2008-11-02 09:33:46
8689,1,472,10.58,2006-08-27 08:54:10
8690,2,90,7.4,2005-06-08 13:32:37
8691,3,280,19.99,2008-12-21 21:43:36
8692,1,129,6.93,2009-05-19 04:00:33
8693,2,594,16.04,2006-01-12 07:17:11
8694,1,741,6.78,2009-11-26 21:46:14
8695,1,927,16.24,2009-01-20 12:31:28
8696,1,294,6.3,2008-03-24 09:05:50
8697,3,729,18.23,2005-06-03 20:30:42
8698,1,484,15.9,2007-10-18 19:34:25
8699,3,157,14.58,2005-05-08 12:35:14
8700,1,667,19.44,2007-07-25 17:11:23
8701,2,755,10.23,2007-02-03 16:50:54
8702,3,413,12.53,2006-07-11 08:00:50
8703,2,948,5.03,2008-01-15 01:10:20
8704,2,277,19.01,2008-12-07 05:30:32
8705,1,652,19.71,2005-07-15 04:47:20
8706,2,186,13.16,2009-06-04 04:15:12
8707,2,332,13.47,2008-07-17 10:55:56
8708,3,640,18.44,2007-04-12 18:09:46
8709,3,60,8.47,2009-09-26 16:05:54
8710,1,88,6.19,2005-04-28 20:31:40
8711,1,76,15.27,2009-05-13 04:38:54
8712,2,21,9.76,2005-04-14 11:56:42
8713,3,27,13.58,2007-05-01 04:10:14
8714,2,649,13.24,2007-01-29 21:42:06
8715,1,456,15.22,2009-07-10 17:26:01
8716,2,460,10.27,2007-05-18 08:19:35
8717,2,655,15.95,2007-04-23 14:39:56
8718,1,84,5.84,2005-07-29 22:34:13
8719,1,555,5.65,2006-02-22 21:28:22
8720,3,786,17.65,2005-06-15 07:13:23
8721,2,373,12.68,2009-12-26 12:58:52
8722,2,343,11.85,2007-09-10 22:37:03
8723,1,160,9.76,2009-12-18 04:26:31
8724,3,871,16.01,2007-02-20 01:35:18
8725,2,432,15.32,2008-09-05 10:49:51
8726,1,811,17.9,2005-07-13 07:48:39
8727,2,696,9.53,2008-08-01 18:43:58
8728,2,185,15.73,2005-02-07 01:37:03
8729,3,969,17.41,2009-07-13 22:53:32
8730,1,806,12.2,2006-10-01 13:02:26
8731,2,269,16.75,2009-06-24 11:30:41
8732,3,773,13.14,2009-12-22 06:04:18
8733,1,855,10.23,2005-01-10 15:06:54
8734,2,257,13.48,2007-03-04 00:52:08
8735,1,930,11.16,2007-12-31 08:54:50
8736,3,173,18.87,2009-01-09 16:49:07
8737,2,504,8.49,2006-03-02 05:00:38
8738,3,949,12.83,2006-01-01 06:51:07
8739,1,217,16.58,2006-03-19 18:51:20
8740,2,472,17.36,2005-10-03 03:33:41
8741,2,934,17.07,2005-10-01 10:36:37
8742,1,749,14.25,2007-11-26 22:10:12
8743,1,361,15.63,2008-03-27 13:05:53
8744,2,312,12.38,2009-11-28 16:39:52
8745,1,519,14.83,2005-12-14 18:41:03
8746,2,488,14.8,2007-07-07 13:30:28
8747,2,957,16.82,2006-11-03 18:31:43
8748,3,360,7.96,2005-06-21 21:59:54
8749,2,573,10.57,2005-01-10 16:45:50
8750,3,248,6.39,2009-03-14 01:14:57
8751,2,498,11.92,2007-02-22 07:01:40
8752,3,840,18.01,2005-02-04 03:15:21
8753,3,698,5.65,2008-04-27 14:00:01
8754,3,694,10.24,2009-11-16 15:45:35
8755,2,356,17.39,2007-03-15 07:09:27
8756,2,820,5.66,2006-12-04 19:39:13
8757,3,722,15.21,2005-01-14 00:09:35
8758,1,94,16.39,2008-07-21 19:08:39
8759,2,282,18.54,2008-04-22 10:33:21
8760,3,654,9.21,2007-07-27 03:50:04
8761,1,131,8.38,2005-10-28 18:33:55
8762,2,626,16.0,2007-04-20 11:48:24
8763,1,843,12.96,2008-03-04 21:11:54
8764,2,857,17.98,2005-01-21 20:08:12
8765,3,238,7.74,2008-12-08 23:13:26
8766,1,968,5.1,2009-07-25 08:46:29
8767,1,840,5.42,2008-12-16 20:40:26
8768,1,877,15.26,2008-06-08 18:23:57
8769,2,951,14.5,2005-12-05 21:45:34
8770,3,141,19.9,2005-11-24 22:12:19
8771,3,891,12.02,2008-07-13 19:24:36
8772,3,821,5.02,2005-09-23 23:47:40
8773,2,448,13.81,2008-05-03 16:24:09
8774,3,517,12.36,2008-04-27 11:26:51
8775,2,805,12.85,2006-06-23 14:25:06
8776,1,683,9.38,2005-07-15 09:55:01
8777,1,131,9.19,2007-05-18 15:29:52
8778,3,696,8.36,2008-06-12 20:02:42
8779,3,765,6.39,2009-04-07 20:05:54
8780,2,690,5.42,2006-01-19 21:30:06
8781,3,192,9.37,2009-06-28 03:19:47
8782,2,653,8.29,2007-12-31 15:42:17
8783,1,126,18.49,2005-05-21 03:24:55
8784,2,897,11.25,2008-05-06 07:33:46
8785,3,876,14.36,2008-08-23 14:34:57
8786,3,536,12.18,2005-02-08 15:06:15
8787,1,423,15.44,2005-07-23 02:19:41
8788,2,411,14.38,2009-03-25 17:45:14
8789,3,503,9.02,2008-07-13 10:44:45
8790,1,999,13.65,2009-10-29 20:01:34
8791,3,238,17.01,2009-10-27 23:55:23
8792,2,161,7.57,2008-03-10 13:06:00
8793,3,641,15.2,2006-10-23 15:57:35
8794,1,468,16.14,2006-11-25 20:45:20
8795,1,752,13.46,2008-06-28 04:53:22
8796,2,286,9.98,2005-08-27 08:04:17
8797,2,330,11.1,2008-10-09 14:28:10
8798,2,594,13.31,2007-05-08 10:07:19
8799,3,676,15.16,2005-04-20 01:33:28
8800,1,520,15.55,2009-03-05 11:41:02
8801,2,774,16.91,2005-06-26 10:37:29
8802,1,22,5.93,2006-06-06 14:38:36
8803,1,620,15.98,2006-07-29 03:02:17
8804,1,444,16.92,2007-02-27 02:31:14
8805,1,971,14.54,2007-03-11 06:17:58
8806,1,785,9.1,2005-03-24 06:43:28
8807,2,889,17.13,2007-11-11 03:49:42
8808,2,167,15.11,2008-06-27 05:10:43
8809,2,727,8.13,2009-04-05 19:32:47
8810,1,12,14.81,2007-02-08 13:27:57
8811,2,863,15.71,2006-05-02 11:01:31
8812,3,934,12.53,2007-12-19 20:20:35
8813,3,854,18.26,2009-12-11 09:00:49
8814,2,289,9.07,2005-10-13 04:13:10
8815,3,383,14.96,2008-07-25 00:06:19
8816,1,16,5.13,2009-09-01 10:57:30
8817,1,471,6.25,2006-08-01 16:30:01
8818,3,592,13.94,2009-08-22 14:19:00
8819,2,954,10.64,2005-03-04 15:00:39
8820,3,177,15.12,2007-08-30 19:37:16
8821,2,980,10.59,2007-01-21 10:55:21
8822,2,722,6.17,2005-08-05 02:55:53
8823,1,75,18.5,2009-11-18 02:23:52
8824,3,148,11.7,2005-07-26 22:25:04
8825,3,836,7.29,2005-12-12 00:08:36
8826,2,426,17.16,2005-07-08 10:08:42
8827,2,520,11.91,2006-12-10 13:59:54
8828,2,934,16.85,2007-04-04 21:18:05
8829,3,412,15.4,2006-04-16 07:36:33
8830,2,501,16.76,2007-02-14 13:35:54
8831,3,358,18.6,2008-12-08 13:17:35
8832,3,612,10.77,2005-09-18 11:18:02
8833,1,342,16.66,2007-08-12 18:53:29
8834,3,509,8.53,2006-11-11 15:00:57
8835,3,719,9.01,2008-01-19 14:58:54
8836,1,959,15.1,2009-05-10 12:31:37
8837,2,2,9.69,2007-10-25 19:10:57
8838,1,288,12.44,2007-07-12 01:04:55
8839,2,9,7.79,2007-08-18 14:39:44
8840,1,933,10.34,2005-05-10 19:22:50
8841,3,130,5.97,2008-08-04 20:23:48
8842,1,583,11.41,2007-08-27 13:55:26
8843,2,822,19.89,2006-06-26 04:56:48
8844,3,301,19.75,2007-08-19 05:53:39
8845,3,993,14.61,2008-06-28 21:57:09
8846,2,23,17.01,2009-09-13 04:48:11
8847,2,830,14.66,2006-07-24 14:27:09
8848,1,634,8.68,2006-03-28 18:44:13
8849,3,657,7.53,2008-12-21 01:55:59
8850,3,830,9.38,2008-01-10 06:09:24
8851,2,287,17.33,2009-07-19 18:07:16
8852,1,800,8.89,2009-07-27 10:29:54
8853,2,882,19.78,2005-09-11 06:26:41
8854,3,376,15.38,2009-08-19 21:02:55
8855,2,123,7.34,2009-11-21 18:10:00
8856,3,522,15.0,2007-07-29 11:31:34
8857,1,75,5.88,2005-04-16 04:26:53
8858,2,446,11.85,2007-05-25 18:06:32
8859,2,234,17.06,2009-03-04 12:21:20
8860,2,948,19.83,2009-06-14 09:53:26
8861,1,878,11.07,2005-12-05 01:57:16
8862,3,612,13.55,2006-04-04 01:33:35
8863,2,534,9.79,2008-04-04 02:20:17
8864,1,102,12.64,2008-04-07 15:08:17
8865,3,335,16.17,2009-10-14 14:18:38
8866,1,168,17.17,2006-06-09 02:58:06
8867,1,193,19.29,2007-06-05 06:12:50
8868,1,232,14.51,2009-08-30 07:39:30
8869,2,482,6.99,2007-11-29 09:31:45
8870,3,646,17.57,2008-07-16 17:20:25
8871,3,607,12.89,2007-08-27 11:18:41
8872,1,304,14.96,2009-10-04 00:46:21
8873,3,322,17.95,2006-09-15 06:17:18
8874,1,223,6.66,2007-07-25 13:22:17
8875,3,344,6.53,2006-04-04 07:23:46
8876,1,504,19.56,2006-03-12 23:24:28
8877,3,321,10.62,2006-03-05 01:02:40
8878,2,51,10.52,2008-01-12 17:15:05
8879,2,330,16.64,2008-08-17 09:05:00
8880,3,346,11.44,2009-02-18 18:36:11
8881,2,7,17.76,2009-02-08 12:14:19
8882,3,96,5.84,2005-01-06 14:41:11
8883,3,660,8.44,2006-03-26 14:33:02
8884,3,697,12.3,2007-07-30 23:10:25
8885,1,867,5.94,2006-08-20 23:28:49
8886,3,852,5.69,2009-02-06 07:29:34
8887,2,394,7.58,2008-06-28 23:48:25
8888,2,626,10.68,2006-05-23 14:18:26
8889,1,2,8.58,2006-08-23 08:27:43
8890,2,780,10.49,2008-12-18 23:11:08
8891,1,176,19.74,2008-09-26 04:59:08
8892,3,242,16.08,2006-04-01 08:56:18
8893,2,647,17.01,2006-05-14 01:33:19
8894,1,584,7.77,2008-07-30 14:55:57
8895,3,192,8.83,2009-05-20 07:34:06
8896,3,519,10.6,2008-09-10 17:23:32
8897,2,942,6.93,2006-07-06 16:02:24
8898,2,202,18.68,2008-02-22 15:21:18
8899,1,819,14.88,2006-05-09 10:42:41
8900,1,879,14.22,2007-11-12 05:30:50
8901,2,866,5.92,2009-01-12 15:28:05
8902,3,772,13.31,2005-05-21 11:06:41
8903,3,229,14.5,2007-08-05 09:26:40
8904,1,372,15.23,2009-10-24 23:27:24
8905,3,42,8.93,2006-08-10 21:56:01
8906,1,560,9.07,2006-12-22 15:36:44
8907,3,587,17.7,2005-06-19 13:25:13
8908,3,233,15.24,2009-11-06 00:17:11
8909,1,924,16.77,2009-05-27 14:07:29
8910,1,421,6.32,2007-06-07 07:40:35
8911,2,472,8.23,2006-09-11 00:35:09
8912,1,532,5.57,2008-05-23 00:04:09
8913,2,776,10.17,2005-03-19 06:36:42
8914,3,20,16.98,2009-12-18 18:52:17
8915,1,438,12.46,2009-08-18 00:56:39
8916,1,7,7.81,2008-05-14 02:16:25
8917,2,688,9.12,2007-11-04 20:44:17
8918,2,929,13.04,2008-11-07 06:22:28
8919,3,751,15.29,2007-07-09 06:23:00
8920,3,398,10.73,2009-05-07 17:21:25
8921,1,848,8.79,2008-05-16 22:47:22
8922,1,603,6.03,2009-12-03 00:29:39
8923,2,687,10.85,2005-02-07 17:30:46
8924,1,931,16.8,2009-09-26 00:04:16
8925,2,806,14.81,2005-05-11 05:47:19
8926,1,123,19.85,2008-10-11 03:26:18
8927,2,835,12.94,2005-04-19 00:23:14
8928,3,764,11.82,2007-02-01 17:42:11
8929,1,94,17.69,2007-04-12 00:04:58
8930,3,81,18.68,2008-03-10 14:36:25
8931,2,630,13.37,2006-08-06 07:51:31
8932,1,283,7.26,2006-07-11 23:12:30
8933,2,859,7.02,2007-02-25 12:31:45
8934,3,742,7.56,2009-07-05 11:31:16
8935,2,739,7.93,2008-05-04 02:56:15
8936,3,776,8.63,2005-02-13 12:22:24
8937,2,38,12.58,2009-08-12 17:26:28
8938,2,684,15.73,2005-01-20 15:18:02
8939,1,997,15.21,2006-01-27 02:35:09
8940,2,273,12.11,2008-06-25 10:31:41
8941,1,524,18.53,2009-07-13 01:23:13
8942,1,689,9.69,2008-06-24 21:32:39
8943,3,987,8.12,2007-12-10 23:20:46
8944,2,471,15.13,2005-06-05 17:23:30
8945,3,223,5.34,2005-02-26 04:17:11
8946,2,151,10.83,2005-03-01 00:59:09
8947,1,185,13.11,2007-05-08 11:00:30
8948,2,343,13.66,2008-06-13 22:41:37
8949,3,945,8.74,2007-12-07 22:27:38
8950,2,156,15.43,2007-12-17 03:13:56
8951,1,819,9.82,2008-03-03 17:31:05
8952,2,889,17.13,2009-08-23 17:58:14
8953,1,210,19.45,2008-08-27 09:06:54
8954,3,781,12.9,2007-12-03 15:15:58
8955,1,521,6.89,2009-07-25 10:05:11
8956,1,839,9.28,2006-05-18 02:45:52
8957,2,78,15.46,2006-09-11 20:56:35
8958,3,607,17.51,2006-11-09 08:06:51
8959,3,49,12.27,2006-05-03 14:11:07
8960,2,976,15.62,2006-07-31 07:34:36
8961,1,289,14.19,2009-11-21 10:52:49
8962,1,22,11.62,2007-08-21 19:12:59
8963,3,420,14.32,2008-10-27 20:11:21
8964,2,810,9.36,2009-05-26 22:40:09
8965,3,178,16.24,2005-04-09 13:18:33
8966,2,702,17.88,2007-08-29 23:17:40
8967,3,717,8.09,2008-08-08 09:09:36
8968,2,105,18.36,2008-01-23 17:55:00
8969,3,289,5.02,2006-06-15 18:12:14
8970,3,491,18.5,2005-10-30 12:22:57
8971,1,214,17.19,2009-09-19 17:58:48
8972,3,900,17.87,2007-12-08 22:18:07
8973,1,780,16.88,2005-11-11 15:02:22
8974,3,470,13.02,2006-06-12 18:04:15
8975,2,808,18.46,2005-11-12 23:39:56
8976,3,710,14.74,2007-04-12 01:29:28
8977,3,267,10.17,2008-05-30 19:32:22
8978,1,77,18.45,2008-08-25 05:10:53
8979,3,784,15.74,2007-01-24 05:38:09
8980,2,603,16.69,2007-08-28 15:29:50
8981,3,766,7.79,2008-01-06 15:01:42
8982,1,716,11.1,2009-07-29 03:01:11
8983,3,457,19.79,2009-09-11 22:55:38
8984,3,785,13.13,2008-04-09 14:42:13
8985,2,668,14.76,2006-06-05 22:38:08
8986,3,618,18.58,2009-05-25 11:22:49
8987,3,662,19.95,2007-10-11 19:08:37
8988,3,392,6.47,2007-03-10 01:26:20
8989,1,822,12.61,2007-06-25 23:24:52
8990,1,386,9.22,2009-06-19 03:22:04
8991,2,164,11.64,2005-03-20 11:01:48
8992,2,661,17.21,2009-08-31 15:08:30
8993,1,425,10.63,2006-12-13 01:24:43
8994,1,457,6.39,2006-10-04 16:46:55
8995,2,472,16.9,2009-08-26 18:22:17
8996,2,459,13.93,2006-03-14 12:51:24
8997,2,869,11.94,2006-07-11 19:01:33
8998,2,55,6.14,2009-10-03 12:29:03
8999,2,866,12.63,2005-08-16 01:03:34
9000,3,247,17.16,2005-06-19 21:20:45
9001,2,532,14.76,2005-06-18 13:37:15
9002,3,680,9.83,2007-11-30 11:10:22
9003,2,664,12.81,2005-11-08 16:57:32
9004,2,141,7.94,2006-10-23 07:00:14
9005,1,321,11.96,2006-11-26 17:53:06
9006,1,16,16.37,2005-08-02 05:36:13
9007,1,107,11.25,2007-03-21 07:26:20
9008,3,841,19.21,2005-01-22 16:28:38
9009,1,571,17.48,2009-10-21 19:16:03
9010,3,741,17.82,2005-11-27 20:00:00
9011,2,351,14.75,2009-09-16 05:35:10
9012,1,153,11.63,2007-01-18 08:23:43
9013,1,585,6.9,2005-12-21 17:01:52
9014,1,578,12.77,2009-02-07 10:14:07
9015,3,854,19.17,2009-07-07 09:35:00
9016,2,960,14.48,2006-06-14 19:01:55
9017,1,837,7.48,2008-08-28 03:23:03
9018,3,6,12.79,2007-06-09 10:47:45
9019,1,564,7.63,2007-06-17 10:22:52
9020,3,732,5.4,2009-05-08 17:16:12
9021,1,741,9.21,2006-01-28 01:21:03
9022,1,573,5.86,2005-11-07 11:43:40
9023,1,84,18.61,2008-05-08 05:07:05
9024,2,780,18.65,2006-07-23 21:10:19
9025,2,836,7.13,2005-11-28 15:44:19
9026,1,272,18.04,2009-06-13 02:51:45
9027,3,144,15.83,2008-06-11 18:32:24
9028,2,713,18.26,2005-09-03 16:11:09
9029,2,600,12.46,2008-11-22 01:34:19
9030,1,996,18.68,2005-03-01 06:41:07
9031,1,403,14.78,2007-10-05 01:34:22
9032,3,145,5.14,2005-05-28 00:01:12
9033,1,824,8.79,2008-08-18 06:05:08
9034,2,986,7.96,2007-08-30 06:41:19
9035,1,71,14.75,2005-03-11 11:32:31
9036,1,825,16.82,2009-06-01 01:42:25
9037,3,11,6.92,2006-12-28 00:00:30
9038,1,130,13.25,2005-02-06 16:50:25
9039,3,664,13.95,2008-12-19 07:36:42
9040,2,716,16.19,2006-06-07 05:09:13
9041,3,401,13.8,2005-10-06 12:59:29
9042,2,796,14.35,2008-02-21 13:51:21
9043,1,961,5.43,2005-05-22 05:34:13
9044,2,804,5.87,2005-07-19 21:23:01
9045,2,602,6.7,2009-09-06 01:17:55
9046,2,823,17.37,2007-06-02 11:22:28
9047,1,228,19.93,2009-04-26 15:00:21
9048,3,691,16.95,2005-08-06 22:07:36
9049,1,862,18.89,2007-12-07 10:25:16
9050,2,246,15.91,2008-07-15 18:41:27
9051,3,117,13.73,2009-10-19 09:42:59
9052,2,213,16.16,2006-12-02 11:40:42
9053,1,877,14.29,2006-10-16 20:28:14
9054,3,313,14.5,2007-09-06 08:16:53
9055,1,111,6.48,2006-03-14 03:23:53
9056,3,399,17.93,2006-12-14 18:43:25
9057,3,383,13.86,2006-01-24 08:23:04
9058,1,851,12.21,2008-01-23 02:16:16
9059,2,694,7.07,2005-01-06 19:57:04
9060,3,183,9.92,2007-01-27 08:33:07
9061,1,207,19.6,2005-09-17 13:56:14
9062,2,307,18.54,2006-04-19 07:47:43
9063,3,833,8.36,2007-02-17 04:39:05
9064,1,182,18.19,2007-10-24 01:56:55
9065,3,717,17.14,2009-07-25 20:52:43
9066,2,887,12.83,2006-06-13 20:49:12
9067,1,43,8.55,2005-07-16 10:14:21
9068,1,356,16.29,2007-08-07 16:49:24
9069,2,978,15.67,2007-09-30 16:42:30
9070,3,881,14.46,2005-11-23 16:09:27
9071,3,84,12.5,2007-11-01 11:15:00
9072,3,712,16.78,2007-12-15 15:51:31
9073,1,567,12.05,2005-09-28 12:10:52
9074,3,890,12.97,2008-02-01 19:55:09
9075,2,449,10.62,2009-07-17 15:23:48
9076,1,771,19.85,2007-04-20 16:43:41
9077,2,637,8.78,2009-11-29 14:25:49
9078,2,23,13.09,2006-04-23 14:07:23
9079,2,953,18.64,2009-10-26 14:21:29
9080,1,260,10.19,2007-10-28 10:41:23
9081,3,682,13.23,2007-05-28 00:01:38
9082,1,602,12.67,2009-04-30 18:57:25
9083,1,165,12.86,2007-01-30 01:17:53
9084,1,331,6.87,2005-07-31 16:18:18
9085,1,931,18.36,2009-08-22 16:05:44
9086,3,896,5.9,2009-03-02 07:26:19
9087,1,68,14.19,2006-11-25 16:19:25
9088,3,963,9.33,2009-04-01 19:37:32
9089,3,632,16.43,2006-11-22 21:34:04
9090,1,304,9.98,2006-12-23 07:34:35
9091,2,533,16.28,2009-12-11 07:21:01
9092,1,963,5.73,2006-07-08 03:40:24
9093,2,560,12.64,2008-03-05 20:04:51
9094,1,650,7.69,2007-04-20 02:27:23
9095,3,534,8.49,2008-05-06 07:11:48
9096,1,641,8.7,2006-06-01 19:55:57
9097,2,359,5.77,2007-08-01 09:33:00
9098,1,816,15.2,2005-08-17 21:13:27
9099,2,628,12.97,2006-06-16 07:17:50
9100,1,547,19.29,2005-01-21 19:09:58
9101,3,405,10.84,2008-08-05 18:38:14
9102,2,497,8.05,2008-11-14 11:05:23
9103,1,814,15.67,2009-03-18 00:50:26
9104,1,837,14.62,2007-05-19 19:19:30
9105,2,830,7.5,2008-12-23 22:10:58
9106,2,228,9.19,2006-11-23 13:42:48
9107,1,103,16.82,2007-06-29 07:45:01
9108,3,299,19.78,2007-02-17 09:17:55
9109,1,41,10.22,2008-12-13 17:24:06
9110,2,726,13.06,2007-07-23 05:26:25
9111,2,890,16.06,2009-11-13 06:33:08
9112,2,801,6.85,2005-05-20 12:57:32
9113,3,149,5.17,2007-03-20 21:39:03
9114,3,83,11.97,2006-08-08 09:06:17
9115,1,287,18.61,2008-01-18 18:35:20
9116,2,799,13.17,2009-12-18 10:12:57
9117,1,909,5.04,2005-04-16 23:03:36
9118,3,438,5.57,2008-07-09 15:48:19
9119,1,697,19.51,2008-03-10 08:54:24
9120,3,383,18.35,2006-04-21 22:42:28
9121,2,470,13.41,2008-08-11 09:15:21
9122,3,487,11.81,2008-07-18 18:03:10
9123,1,236,15.56,2009-07-12 00:35:38
9124,3,268,11.09,2006-10-08 22:50:23
9125,2,527,13.08,2009-11-17 02:41:38
9126,3,431,9.13,2009-12-26 12:05:18
9127,2,277,5.1,2009-11-17 19:18:56
9128,1,393,12.49,2005-08-16 20:59:53
9129,2,123,15.27,2006-10-02 19:40:42
9130,3,836,9.01,2008-01-13 09:06:39
9131,1,971,18.08,2007-06-28 19:37:18
9132,1,334,15.49,2008-05-11 08:06:43
9133,1,919,6.39,2007-10-11 01:07:54
9134,3,502,18.57,2008-07-08 16:51:55
9135,1,322,12.05,2006-12-13 09:03:15
9136,2,395,10.73,2005-03-26 03:51:56
9137,3,121,17.47,2007-10-27 10:20:30
9138,3,330,15.51,2005-04-27 19:51:48
9139,3,550,14.69,2007-04-28 13:53:03
9140,1,370,16.68,2009-07-07 10:49:58
9141,3,435,9.57,2005-03-28 03:44:45
9142,3,936,12.42,2009-03-08 22:42:42
9143,1,132,9.18,2006-03-28 12:51:05
9144,2,410,10.76,2008-06-11 20:36:46
9145,2,30,9.43,2007-06-17 14:07:31
9146,3,62,6.12,2006-10-14 08:18:34
9147,1,940,8.49,2006-09-29 06:27:03
9148,3,91,12.51,2007-01-05 19:35:28
9149,3,680,9.89,2006-04-20 18:07:45
9150,1,503,13.41,2007-09-02 12:14:10
9151,2,236,9.5,2009-06-11 11:35:02
9152,1,471,6.79,2007-10-21 04:36:00
